Series Name,Series Code,Country Name,Country Code,1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,French Polynesia,PYF,7.85847797780532,8.29783912665941,7.69139465685474,9.38027878968366,8.18051599425807,8.26482167115524,11.194199327163,7.93255532204313,9.85000038146973,7.36619997024536,6.77059984207153,7.81799983978271,8.76959991455078,8.72039985656738,11.0012998580933,10.5691003799438,10.0378999710083,10.0282001495361,8.25590038299561,7.50209999084473,7.26520013809204,6.98050022125244,8.22840023040771,8.02060031890869,8.31970024108887,8.28299999237061,7.55579996109009
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Gabon,GAB,74.781722631516,73.8051225181891,72.8929967905104,71.9439200356796,71.4867374464641,69.9731961338889,69.6697357051779,71.3413384195708,72.7827987670898,72.424201965332,79.8168029785156,83.6322021484375,85.7774963378906,85.2472991943359,86.1607971191406,87.3537979125977,87.2927017211914,87.9776992797852,85.8397979736328,79.6920013427734,75.467903137207,82.1704025268555,81.2805023193359,81.9297027587891,81.0056991577148,90.1154022216797,89.8871002197266
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,"Gambia, The",GMB,62.9355935363902,62.6797976328243,60.9835268234984,59.5776946715124,59.07476517569,58.1918149107173,56.9343605413862,55.8153442956526,62.8585014343262,59.6050987243652,60.5010986328125,61.9206008911133,60.752498626709,61.2159004211426,59.7098007202148,56.7463989257813,55.7657012939453,53.426700592041,56.0000991821289,55.6544990539551,56.355598449707,58.701301574707,52.6796989440918,52.9114990234375,52.7280006408691,52.2061996459961,52.3835983276367
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Georgia,GEO,18.5420516445584,26.0261877573909,22.7022876002158,46.3946509118918,42.7539557416839,44.3637960472902,47.5289840292679,49.6630874189372,47.253101348877,53.1458015441895,56.7570991516113,55.3310012817383,54.5294990539551,41.4789009094238,37.2159004211426,36.222599029541,36.2997016906738,36.7184982299805,39.1455993652344,31.5347003936768,28.6896991729736,33.1636009216309,31.3444004058838,28.1485004425049,27.645299911499,28.0333003997803,27.9435997009277
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Germany,DEU,2.06262189491575,2.11093108509833,2.26620206067894,2.31974899616167,2.25217383396493,2.82442182235482,3.04511890616193,3.26371214587689,3.70050001144409,3.89969992637634,4.41260004043579,5.4355001449585,6.34429979324341,7.27890014648438,8.59440040588379,10.4651002883911,10.2462997436523,10.7170000076294,11.6059999465942,12.5438003540039,13.641900062561,13.6276998519897,14.0247001647949,14.5502996444702,14.2413997650146,15.2159004211426,15.795599937439
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Ghana,GHA,81.0012328856717,81.297291128455,80.5576355411703,79.7893467842234,78.8291972491654,78.3390447895526,73.5780714932637,72.7838884237677,71.6194000244141,69.3175964355469,65.6783981323242,64.4709014892578,62.3763999938965,61.4282989501953,58.5610008239746,54.5313987731934,57.3446006774902,51.9034004211426,51.9105987548828,50.1108016967773,46.5405006408691,46.2089004516602,47.698299407959,44.0498008728027,46.4782981872559,44.8622016906738,41.9766006469727
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Gibraltar,GIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Greece,GRC,7.8993828357978,7.99460952357599,8.03728296913318,8.31138976882518,8.20918204259172,7.8340382998263,7.38036809560521,7.83406022544686,7.82070016860962,7.11059999465942,7.32919979095459,7.60279989242554,7.84810018539429,8.00500011444092,8.50780010223389,8.05220031738281,8.32100009918213,9.19079971313477,11.3745002746582,11.3763999938965,14.170599937439,16.6119003295898,16.4074001312256,17.4748992919922,16.4099998474121,16.3834991455078,17.8591003417969
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Greenland,GRL,0,6.14092037426007,14.0407138604957,13.3232737490285,13.2863923599563,12.5104399877454,12.8244714941368,12.3591346231088,9.18680000305176,8.73120021820068,9.47970008850098,9.47049999237061,6.70230007171631,6.99389982223511,7.10470008850098,6.88740015029907,6.86789989471436,8.79749965667725,10.085599899292,10.2024002075195,10.0527000427246,11.1541004180908,12.4840002059937,13.0651998519897,12.3331003189087,11.3109998703003,11.4736003875732
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Grenada,GRD,7.73762714344146,8.07468947497035,7.43073649053178,7.41831072970153,6.14677341105719,8.32580787314513,10.1105855379554,10.2956442620762,10.4958000183105,10.417799949646,10.4602003097534,10.4350996017456,10.5637998580933,10.565899848938,10.3627004623413,9.89820003509521,10.6940002441406,10.4736995697021,10.5275001525879,11.273699760437,11.3775997161865,10.9188995361328,12.5390996932983,12.2786998748779,12.589599609375,12.586799621582,10.3895998001099
